timestamp,home_country,source_currency,dest_currency,channel,amount_src,amount_usd,fee,exchange_rate_src_to_dest,new_device,ip_country,location_mismatch,ip_risk_score,kyc_tier,account_age_days,device_trust_score,chargeback_history_count,risk_score_internal,txn_velocity_1h,txn_velocity_24h,corridor_risk,is_fraud,hour_of_day,day_of_week,is_weekend,is_night,corridor,age_bucket,amount_bucket,ip_risk_bucket,device_trust_bucket,night_hours,account_very_new,account_new,velocity_burst,amount_high,ip_risk_high,device_low
2023-09-27 19:47:08.468549+00:00,uk,gbp,mxn,web,458.16,560.9373388752232,8.13,21.551724,False,uk,False,0.331,standard,4,0.892,0,0.407,0,0,0.0,0,19,2,0,False,gbp_to_mxn,<0-30d,$500-1k,(0.3-0.5), High>0.8,0,1,0,0,0,0,0
2023-09-28 03:50:32.468549+00:00,us,usd,usd,web,170.14,167.38721294363256,3.33,1.0,False,us,False,0.066,standard,147,0.551,0,0.391,0,0,0.0,1,3,3,0,True,usd_to_usd,91-180d,$100-500,Low (0-0.3),(0.5-0.7),1,0,0,0,0,0,0
2023-09-28 09:50:35.468549+00:00,us,usd,ngn,mobile,73.96,72.7633611691023,1.94,1111.111111,False,us,False,0.122,enhanced,661,0.92,0,0.259,0,0,0.25,0,9,3,0,False,usd_to_ngn,> 1year,<$100,Low (0-0.3), High>0.8,0,0,0,0,0,0,0
2023-09-28 11:46:22.468549+00:00,ca,cad,eur,web,137.77,99.55332823792502,3.28,0.685185,False,ca,False,0.268,standard,947,0.625,0,0.268,0,0,0.0,0,11,3,0,False,cad_to_eur,> 1year,<$100,Low (0-0.3),(0.5-0.7),0,0,0,0,0,0,0
2023-09-28 12:54:45.468549+00:00,uk,gbp,gbp,mobile,107.39,131.48040165402963,2.94,1.0,False,uk,False,0.118,standard,4,0.892,0,0.407,0,0,0.0,0,12,3,0,False,gbp_to_gbp,<0-30d,$100-500,Low (0-0.3), High>0.8,0,1,0,0,0,0,0
2023-09-28 15:43:54.468549+00:00,us,usd,inr,web,623.52,613.431732776618,11.0,83.333333,False,us,False,0.389,standard,34,0.427,0,0.068,0,0,0.0,0,15,3,0,False,usd_to_inr,31-90d,$500-1k,(0.3-0.5),(0.3-0.5),0,0,1,0,0,0,0
2023-09-28 16:12:21.468549+00:00,uk,gbp,mxn,mobile,179.15,219.3380571405104,3.59,21.551724,False,uk,False,0.148,standard,4,0.892,0,0.407,0,0,0.0,0,16,3,0,False,gbp_to_mxn,<0-30d,$100-500,Low (0-0.3), High>0.8,0,1,0,0,0,0,0
2023-09-29 00:58:50.468549+00:00,us,usd,mxn,atm,141.59,139.2991388308977,99.21200091659028,17.241379,False,us,False,0.52,standard,1018,0.625,0,0.087,0,0,0.2,0,0,4,0,True,usd_to_mxn,> 1year,$100-500,(0.5-0.7),(0.5-0.7),0,0,0,0,0,0,0
2023-09-29 00:59:20.468549+00:00,ca,cad,mxn,mobile,9994.55,7222.114515063899,149.94,12.758621,False,ca,False,0.266,standard,947,0.625,0,0.268,0,0,0.0,0,0,4,0,True,cad_to_mxn,> 1year,$2k-5k,Low (0-0.3),(0.5-0.7),0,0,0,0,1,0,0
2023-09-29 02:50:53.468549+00:00,us,usd,inr,web,222.09,218.49668580375783,4.5,83.333333,False,us,False,0.381,standard,1018,0.934,0,0.087,0,1,0.0,0,2,4,0,True,usd_to_inr,> 1year,$100-500,(0.3-0.5), High>0.8,0,0,0,0,0,0,0
2023-09-29 04:12:46.468549+00:00,uk,gbp,mxn,mobile,220.27,269.68235471024406,4.68,21.551724,False,uk,False,0.13,standard,4,0.892,0,0.407,0,0,0.0,0,4,4,0,True,gbp_to_mxn,<0-30d,$100-500,Low (0-0.3), High>0.8,1,1,0,0,0,0,0
2023-09-29 06:38:57.468549+00:00,us,usd,ngn,mobile,220.06,216.49953027139875,4.23,1111.111111,False,us,False,0.087,standard,263,0.522,0,0.223,0,0,0.25,0,6,4,0,False,usd_to_ngn,181-365d,$100-500,Low (0-0.3),(0.5-0.7),1,0,0,0,0,0,0
2023-09-29 08:19:16.468549+00:00,us,usd,php,mobile,183.9,180.92458246346555,3.66,58.823529,False,us,False,0.343,standard,147,0.551,0,0.391,0,0,0.1,0,8,4,0,False,usd_to_php,91-180d,$100-500,(0.3-0.5),(0.5-0.7),0,0,0,0,0,0,0
2023-09-29 10:07:50.468549+00:00,ca,cad,eur,mobile,99.16,71.65353870997056,2.97,0.685185,False,ca,False,0.205,standard,947,0.625,0,0.268,0,0,0.0,0,10,4,0,False,cad_to_eur,> 1year,<$100,Low (0-0.3),(0.5-0.7),0,0,0,0,0,0,0
2023-09-29 11:07:32.468549+00:00,ca,cad,php,web,410.38,296.5427512686337,7.1,43.529412,False,ca,False,0.52,standard,947,0.625,0,0.268,0,0,0.0,0,11,4,0,False,cad_to_php,> 1year,$100-500,(0.5-0.7),(0.5-0.7),0,0,0,0,0,0,0
2023-09-29 13:45:05.468549+00:00,us,usd,inr,mobile,150.07,147.6419363256785,3.49,83.333333,False,us,False,0.873,enhanced,367,0.939,0,0.176,0,0,0.0,0,13,4,0,False,usd_to_inr,> 1year,$100-500, Very Critical (0.8-1.0), High>0.8,0,0,0,0,0,1,0
2023-09-29 20:20:09.468549+00:00,us,usd,cny,mobile,113.26,111.4275052192067,2.74,7.142857,False,us,False,0.077,standard,147,0.551,0,0.391,0,1,0.0,1,20,4,0,False,usd_to_cny,91-180d,$100-500,Low (0-0.3),(0.5-0.7),0,0,0,0,0,0,0
2023-09-29 21:28:43.468549+00:00,uk,gbp,mxn,atm,104.49,127.92985537600853,2.18,21.551724,True,uk,False,0.344,standard,882,0.672,0,0.039,0,0,0.0,0,21,4,0,False,gbp_to_mxn,> 1year,$100-500,(0.3-0.5),(0.5-0.7),0,0,0,0,0,0,0
2023-09-29 21:36:16.468549+00:00,us,usd,cad,mobile,76.35,75.11469206680584,2.67,1.351351,False,us,False,0.187,standard,298,0.336,0,0.166,0,0,0.0,0,21,4,0,False,usd_to_cad,181-365d,<$100,Low (0-0.3),(0.3-0.5),0,0,0,0,0,0,0
2023-09-30 02:07:40.468549+00:00,us,usd,cad,mobile,83.44,82.08997912317328,1.84,1.351351,False,us,False,0.347,standard,147,0.551,0,0.391,0,0,0.0,0,2,5,1,True,usd_to_cad,91-180d,<$100,(0.3-0.5),(0.5-0.7),0,0,0,0,0,0,0
2023-09-30 04:57:42.468549+00:00,us,usd,php,mobile,287.11,282.46469206680587,5.6,58.823529,False,us,False,0.848,standard,298,0.336,0,0.166,0,0,0.1,0,4,5,1,True,usd_to_php,181-365d,$100-500, Very Critical (0.8-1.0),(0.3-0.5),1,0,0,0,0,1,0
2023-09-30 07:25:07.468549+00:00,us,usd,php,mobile,9991.62,9829.960177453027,150.04,58.823529,False,us,False,0.323,standard,147,0.551,0,0.391,0,0,0.1,0,7,5,1,False,usd_to_php,91-180d,$2k-5k,(0.3-0.5),(0.5-0.7),0,0,0,0,1,0,0
2023-09-30 08:10:57.468549+00:00,us,usd,inr,web,95.27,93.7285751565762,2.08,83.333333,False,us,False,0.092,standard,1016,0.944,0,0.247,0,0,0.0,0,8,5,1,False,usd_to_inr,> 1year,<$100,Low (0-0.3), High>0.8,0,0,0,0,0,0,0
2023-09-30 11:34:04.468549+00:00,us,usd,cny,mobile,76.26,75.02614822546974,2.42,7.142857,False,us,False,0.228,enhanced,367,0.939,0,0.176,7,7,0.0,0,11,5,1,False,usd_to_cny,> 1year,<$100,Low (0-0.3), High>0.8,0,0,0,1,0,0,0
2023-09-30 16:50:34.468549+00:00,us,usd,cny,mobile,129.51,127.41458768267223,3.09,7.142857,False,us,False,0.256,standard,263,0.522,0,0.223,0,0,0.0,0,16,5,1,False,usd_to_cny,181-365d,$100-500,Low (0-0.3),(0.5-0.7),0,0,0,0,0,0,0
2023-09-30 18:52:22.468549+00:00,us,usd,mxn,mobile,44.78,44.055480167014615,2.33,17.241379,False,us,False,0.249,standard,298,0.336,0,0.166,0,0,0.2,0,18,5,1,False,usd_to_mxn,181-365d,<$100,Low (0-0.3),(0.3-0.5),0,0,0,0,0,0,0
2023-09-30 23:58:50.468549+00:00,us,usd,inr,web,65.68,64.61732776617954,2.02,83.333333,False,us,False,0.3,standard,263,0.522,0,0.223,0,0,0.0,0,23,5,1,False,usd_to_inr,181-365d,<$100,Low (0-0.3),(0.5-0.7),0,0,0,0,0,0,0
2023-10-01 02:52:42.468549+00:00,us,usd,ngn,mobile,274.57,270.1275835073069,4.74,1111.111111,False,us,False,0.353,standard,263,0.522,0,0.223,0,0,0.25,0,2,6,1,True,usd_to_ngn,181-365d,$100-500,(0.3-0.5),(0.5-0.7),0,0,0,0,0,0,0
2023-10-01 05:22:50.468549+00:00,uk,gbp,cny,mobile,148.07,181.2859956505463,2.81,8.928571,False,uk,False,0.169,standard,718,0.953,0,0.169,0,0,0.0,0,5,6,1,True,gbp_to_cny,> 1year,$100-500,Low (0-0.3), High>0.8,1,0,0,0,0,0,0
2023-10-01 18:25:11.468549+00:00,us,usd,cad,atm,89.33,87.88468162839249,2.44,1.351351,False,us,False,0.473,standard,147,0.551,0,0.391,0,0,0.0,0,18,6,1,False,usd_to_cad,91-180d,<$100,(0.3-0.5),(0.5-0.7),0,0,0,0,0,0,0
2023-10-01 20:51:26.468549+00:00,ca,cad,cny,mobile,167.16,120.79069716376239,4.01,5.285714,False,ca,False,0.48,standard,853,0.83,0,0.29,0,1,0.0,0,20,6,1,False,cad_to_cny,> 1year,$100-500,(0.3-0.5), High>0.8,0,0,0,0,0,0,0
2023-10-02 00:33:33.468549+00:00,us,usd,eur,mobile,312.21,307.1585855949896,5.8,0.925926,False,us,False,0.216,standard,147,0.551,0,0.391,0,0,0.0,0,0,0,0,True,usd_to_eur,91-180d,$100-500,Low (0-0.3),(0.5-0.7),0,0,0,0,0,0,0
2023-10-02 01:56:47.468549+00:00,ca,cad,gbp,mobile,250.33,180.8897775843781,4.88,0.592,False,ca,False,0.388,standard,947,0.625,0,0.268,0,0,0.0,1,1,0,0,True,cad_to_gbp,> 1year,$100-500,(0.3-0.5),(0.5-0.7),0,0,0,0,0,0,0
2023-10-02 03:38:30.468549+00:00,uk,gbp,eur,mobile,108.7,133.08426911065297,3.32,1.157407,False,uk,False,0.868,standard,4,0.892,0,0.407,0,0,0.05,0,3,0,0,True,gbp_to_eur,<0-30d,$100-500, Very Critical (0.8-1.0), High>0.8,1,1,0,0,0,1,0
2023-10-02 05:38:36.468549+00:00,us,usd,inr,mobile,77.61,76.35430584551148,2.49,83.333333,False,us,False,0.474,enhanced,367,0.939,0,0.176,0,0,0.0,0,5,0,0,True,usd_to_inr,> 1year,<$100,(0.3-0.5), High>0.8,1,0,0,0,0,0,0
2023-10-02 06:23:26.468549+00:00,ca,cad,php,mobile,170.77,123.39930219344164,3.75,43.529412,False,ca,False,0.398,standard,1041,0.867,0,0.245,0,0,0.0,0,6,0,0,False,cad_to_php,> 1year,$100-500,(0.3-0.5), High>0.8,1,0,0,0,0,0,0
2023-10-02 09:34:43.468549+00:00,uk,gbp,usd,atm,173.78,212.7634248946575,3.85,1.25,True,us,True,0.304,standard,718,0.803,0,0.169,0,0,0.0,0,9,0,0,False,gbp_to_usd,> 1year,$100-500,(0.3-0.5), High>0.8,0,0,0,0,0,0,0
2023-10-02 10:20:49.468549+00:00,us,usd,ngn,web,347.56,341.9366388308977,99.21200091659028,1111.111111,False,us,False,0.468,standard,147,0.625,0,0.391,0,0,0.25,1,10,0,0,False,usd_to_ngn,91-180d,$100-500,(0.3-0.5),(0.5-0.7),0,0,0,0,0,0,0
2023-10-02 15:02:49.468549+00:00,us,usd,ngn,mobile,557.16,548.145407098121,9.71,1111.111111,False,us,False,0.263,standard,1018,0.934,0,0.087,0,0,0.25,0,15,0,0,False,usd_to_ngn,> 1year,$500-1k,Low (0-0.3), High>0.8,0,0,0,0,0,0,0
2023-10-02 15:13:23.468549+00:00,us,usd,php,web,42.59,41.90091336116911,0.76,58.823529,False,us,False,0.489,standard,147,0.551,0,0.391,0,0,0.1,0,15,0,0,False,usd_to_php,91-180d,<$100,(0.3-0.5),(0.5-0.7),0,0,0,0,0,0,0
2023-10-02 18:17:50.468549+00:00,us,usd,inr,mobile,107.0,105.2687891440501,2.68,83.333333,False,us,False,0.373,standard,1058,0.923,0,0.139,0,0,0.0,0,18,0,0,False,usd_to_inr,> 1year,$100-500,(0.3-0.5), High>0.8,0,0,0,0,0,0,0
2023-10-02 18:43:49.468549+00:00,us,usd,inr,mobile,212.37,208.93395093945722,4.35,83.333333,False,us,False,0.241,standard,263,0.522,0,0.223,0,0,0.0,0,18,0,0,False,usd_to_inr,181-365d,$100-500,Low (0-0.3),(0.5-0.7),0,0,0,0,0,0,0
2023-10-02 19:43:20.468549+00:00,uk,gbp,ngn,web,454.51,556.4685478701276,6.96,1388.888889,False,uk,False,0.904,standard,718,0.953,0,0.169,0,0,0.22,0,19,0,0,False,gbp_to_ngn,> 1year,$500-1k, Very Critical (0.8-1.0), High>0.8,0,0,0,0,0,1,0
2023-10-02 19:44:15.468549+00:00,us,usd,cad,web,934.54,919.4195720250522,14.33,1.351351,True,us,False,0.219,standard,263,0.372,0,0.223,0,1,0.0,0,19,0,0,False,usd_to_cad,181-365d,$500-1k,Low (0-0.3),(0.3-0.5),0,0,0,0,0,0,0
2023-10-02 23:31:22.468549+00:00,uk,gbp,mxn,mobile,126.64,155.04868298227314,3.38,21.551724,True,uk,False,0.244,standard,4,0.742,0,0.407,0,0,0.0,0,23,0,0,False,gbp_to_mxn,<0-30d,$100-500,Low (0-0.3), (0.7-0.8),0,1,0,0,0,0,0
2023-10-03 06:07:56.468549+00:00,ca,cad,ngn,mobile,147.73,106.75047674086275,2.52,822.222222,False,ca,False,0.183,low,615,0.515,0,0.355,0,0,0.0,0,6,1,0,False,cad_to_ngn,> 1year,$100-500,Low (0-0.3),(0.5-0.7),1,0,0,0,0,0,0
2023-10-03 07:07:53.468549+00:00,us,usd,cad,mobile,62.8,61.7839248434238,99.21200091659028,1.351351,False,us,False,0.57,standard,263,0.625,0,0.223,0,0,0.0,0,7,1,0,False,usd_to_cad,181-365d,<$100,(0.5-0.7),(0.5-0.7),0,0,0,0,0,0,0
2023-10-03 13:09:36.468549+00:00,uk,gbp,php,atm,199.69,244.48571939932188,3.28,73.529412,False,uk,False,0.18,standard,4,0.892,0,0.407,0,0,0.0,0,13,1,0,False,gbp_to_php,<0-30d,$100-500,Low (0-0.3), High>0.8,0,1,0,0,0,0,0
2023-10-03 19:37:08.468549+00:00,us,usd,gbp,mobile,294.99,290.21719728601255,5.4,0.8,False,us,False,0.434,standard,147,0.551,0,0.391,0,0,0.0,0,19,1,0,False,usd_to_gbp,91-180d,$100-500,(0.3-0.5),(0.5-0.7),0,0,0,0,0,0,0
2023-10-03 19:40:07.468549+00:00,ca,cad,eur,mobile,25.79,18.63598994887193,1.45,0.685185,False,ca,False,0.206,standard,172,0.881,0,0.199,0,0,0.0,0,19,1,0,False,cad_to_eur,91-180d,<$100,Low (0-0.3), High>0.8,0,0,0,0,0,0,0
2023-10-03 20:46:05.468549+00:00,uk,gbp,cny,web,120.23,147.20075138154374,3.4,8.928571,True,us,True,0.561,standard,4,0.742,0,0.407,0,0,0.0,0,20,1,0,False,gbp_to_cny,<0-30d,$100-500,(0.5-0.7), (0.7-0.8),0,1,0,0,0,0,0
2023-10-03 22:01:41.468549+00:00,us,usd,inr,web,286.53,281.8940762004175,6.08,83.333333,False,us,False,0.251,standard,147,0.551,0,0.391,0,0,0.0,0,22,1,0,False,usd_to_inr,91-180d,$100-500,Low (0-0.3),(0.5-0.7),0,0,0,0,0,0,0
2023-10-04 01:37:43.468549+00:00,us,usd,usd,mobile,618.01,608.0108820459291,10.33,1.0,False,us,False,0.583,standard,298,0.336,0,0.166,0,0,0.0,0,1,2,0,True,usd_to_usd,181-365d,$500-1k,(0.5-0.7),(0.3-0.5),0,0,0,0,0,0,0
2023-10-04 03:35:33.468549+00:00,us,usd,eur,mobile,142.96,140.64697286012526,2.83,0.925926,False,us,False,0.136,standard,1016,0.944,0,0.247,0,0,0.0,0,3,2,0,True,usd_to_eur,> 1year,$100-500,Low (0-0.3), High>0.8,1,0,0,0,0,0,0
2023-10-04 04:14:29.468549+00:00,us,usd,cad,mobile,145.09,142.74251043841338,3.02,1.351351,False,us,False,0.156,enhanced,257,0.894,0,0.257,0,0,0.0,0,4,2,0,True,usd_to_cad,181-365d,$100-500,Low (0-0.3), High>0.8,1,0,0,0,0,0,0
2023-10-04 04:55:16.468549+00:00,us,usd,gbp,web,204.64,201.32901878914404,99.21200091659028,0.8,False,us,False,0.426,standard,1018,0.625,0,0.087,0,0,0.0,0,4,2,0,True,usd_to_gbp,> 1year,$100-500,(0.3-0.5),(0.5-0.7),1,0,0,0,0,0,0
2023-10-04 05:14:53.468549+00:00,ca,cad,inr,web,111.37,80.47654907351172,2.75,61.666667,False,ca,False,0.061,standard,1041,0.867,0,0.245,0,0,0.12,0,5,2,0,True,cad_to_inr,> 1year,<$100,Low (0-0.3), High>0.8,1,0,0,0,0,0,0
2023-10-04 10:58:17.468549+00:00,us,usd,usd,web,125.78,123.74493736951983,3.16,1.0,False,us,False,0.1,standard,263,0.522,0,0.223,0,0,0.0,0,10,2,0,False,usd_to_usd,181-365d,$100-500,Low (0-0.3),(0.5-0.7),0,0,0,0,0,0,0
2023-10-04 14:14:10.468549+00:00,us,usd,gbp,web,772.68,760.1783924843423,12.57,0.8,False,ca,True,0.37,standard,298,0.336,0,0.166,0,0,0.0,0,14,2,0,False,usd_to_gbp,181-365d,$500-1k,(0.3-0.5),(0.3-0.5),0,0,0,0,0,0,0
2023-10-04 18:35:45.468549+00:00,uk,gbp,gbp,mobile,138.47,169.5324631439937,3.49,1.0,False,ca,True,0.245,standard,718,0.953,0,0.169,0,0,0.0,0,18,2,0,False,gbp_to_gbp,> 1year,$100-500,Low (0-0.3), High>0.8,0,0,0,0,0,0,0
2023-10-04 19:55:10.468549+00:00,us,usd,inr,mobile,101.31,99.67085073068894,2.13,83.333333,False,us,False,0.361,enhanced,257,0.894,0,0.257,0,0,0.0,0,19,2,0,False,usd_to_inr,181-365d,<$100,(0.3-0.5), High>0.8,0,0,0,0,0,0,0
2023-10-04 20:50:39.468549+00:00,uk,gbp,cad,mobile,358.95,439.4719263778186,5.94,1.689189,False,uk,False,0.184,standard,4,0.892,0,0.407,0,0,0.0,0,20,2,0,False,gbp_to_cad,<0-30d,$100-500,Low (0-0.3), High>0.8,0,1,0,0,0,0,0
2023-10-04 21:13:40.468549+00:00,uk,gbp,php,atm,79.06,96.79523749667179,1.83,73.529412,False,uk,False,0.117,standard,4,0.892,0,0.407,0,0,0.0,0,21,2,0,False,gbp_to_php,<0-30d,<$100,Low (0-0.3), High>0.8,0,1,0,0,0,0,0
2023-10-04 23:58:16.468549+00:00,uk,gbp,mxn,mobile,503.3,616.2034281820758,8.4,21.551724,False,uk,False,0.236,standard,4,0.892,0,0.407,8,8,0.0,0,23,2,0,False,gbp_to_mxn,<0-30d,$500-1k,Low (0-0.3), High>0.8,0,1,0,1,0,0,0
2023-10-05 01:23:25.468549+00:00,us,usd,php,mobile,76.6,75.3606471816284,1.17,58.823529,False,us,False,0.646,standard,1018,0.934,0,0.087,0,0,0.1,0,1,3,0,True,usd_to_php,> 1year,<$100,(0.5-0.7), High>0.8,0,0,0,0,0,0,0
2023-10-05 12:48:39.468549+00:00,ca,cad,usd,mobile,261.06,188.64333214627788,4.99,0.74,False,ca,False,0.233,standard,947,0.625,0,0.268,0,0,0.0,0,12,3,0,False,cad_to_usd,> 1year,$100-500,Low (0-0.3),(0.5-0.7),0,0,0,0,0,0,0
2023-10-05 14:48:56.468549+00:00,ca,cad,gbp,web,281.35,203.3049931025637,5.8,0.592,False,ca,False,0.305,standard,172,0.881,0,0.199,0,0,0.0,0,14,3,0,False,cad_to_gbp,91-180d,$100-500,(0.3-0.5), High>0.8,0,0,0,0,0,0,0
2023-10-05 16:41:42.468549+00:00,us,usd,mxn,mobile,311.96,306.912630480167,5.17,17.241379,False,us,False,0.318,standard,1018,0.934,0,0.087,0,1,0.2,0,16,3,0,False,usd_to_mxn,> 1year,$100-500,(0.3-0.5), High>0.8,0,0,0,0,0,0,0
2023-10-05 18:54:23.468549+00:00,us,usd,gbp,mobile,101.62,99.9758350730689,2.05,0.8,False,us,False,0.572,standard,147,0.551,0,0.391,0,0,0.0,0,18,3,0,False,usd_to_gbp,91-180d,<$100,(0.5-0.7),(0.5-0.7),0,0,0,0,0,0,0
2023-10-05 19:16:40.468549+00:00,us,usd,eur,web,184.37,181.38697807933195,3.87,0.925926,False,us,False,0.505,standard,147,0.551,0,0.391,0,0,0.0,0,19,3,0,False,usd_to_eur,91-180d,$100-500,(0.5-0.7),(0.5-0.7),0,0,0,0,0,0,0
2023-10-05 19:19:41.468549+00:00,us,usd,ngn,mobile,543.64,534.8441544885177,99.21200091659028,1111.111111,False,us,False,0.402,standard,1016,0.625,0,0.247,0,0,0.25,0,19,3,0,False,usd_to_ngn,> 1year,$500-1k,(0.3-0.5),(0.5-0.7),0,0,0,0,0,0,0
2023-10-05 19:58:03.468549+00:00,us,usd,ngn,mobile,642.83,632.4293058455115,11.35,1111.111111,False,ca,True,0.235,standard,147,0.551,0,0.391,0,1,0.25,0,19,3,0,False,usd_to_ngn,91-180d,$500-1k,Low (0-0.3),(0.5-0.7),0,0,0,0,0,0,0
2023-10-05 20:27:46.468549+00:00,us,usd,php,mobile,129.41,127.31620563674322,3.42,58.823529,False,us,False,0.446,standard,1016,0.944,0,0.247,0,0,0.1,0,20,3,0,False,usd_to_php,> 1year,$100-500,(0.3-0.5), High>0.8,0,0,0,0,0,0,0
2023-10-05 21:46:17.468549+00:00,us,usd,usd,mobile,144.91,142.56542275574114,3.09,1.0,False,us,False,0.168,enhanced,367,0.939,0,0.176,0,0,0.0,0,21,3,0,False,usd_to_usd,> 1year,$100-500,Low (0-0.3), High>0.8,0,0,0,0,0,0,0
2023-10-05 22:48:28.468549+00:00,us,usd,mxn,mobile,197.45,194.25534968684758,3.8,17.241379,False,us,False,0.108,enhanced,367,0.939,0,0.176,0,0,0.2,0,22,3,0,False,usd_to_mxn,> 1year,$100-500,Low (0-0.3), High>0.8,0,0,0,0,0,0,0
2023-10-06 01:30:28.468549+00:00,uk,gbp,inr,mobile,43.66,53.454086378759044,1.0,104.166667,False,uk,False,0.404,standard,4,0.892,0,0.407,0,0,0.0,0,1,4,0,True,gbp_to_inr,<0-30d,<$100,(0.3-0.5), High>0.8,0,1,0,0,0,0,0
2023-10-06 02:51:18.468549+00:00,us,usd,usd,mobile,82.94,81.59806889352818,1.79,1.0,False,us,False,0.137,standard,1018,0.934,0,0.087,0,0,0.0,0,2,4,0,True,usd_to_usd,> 1year,<$100,Low (0-0.3), High>0.8,0,0,0,0,0,0,0
2023-10-06 05:09:37.468549+00:00,us,usd,ngn,web,274.22,269.78324634655536,5.34,1111.111111,False,us,False,0.259,standard,263,0.522,0,0.223,0,0,0.25,0,5,4,0,True,usd_to_ngn,181-365d,$100-500,Low (0-0.3),(0.5-0.7),1,0,0,0,0,0,0
2023-10-06 11:28:20.468549+00:00,us,usd,usd,mobile,60.63,59.6490344467641,2.75,1.0,False,uk,True,0.33,standard,298,0.336,0,0.166,0,0,0.0,0,11,4,0,False,usd_to_usd,181-365d,<$100,(0.3-0.5),(0.3-0.5),0,0,0,0,0,0,0
2023-10-06 12:18:32.468549+00:00,uk,gbp,ngn,web,605.63,741.4887387441099,9.19,1388.888889,False,uk,False,0.094,standard,4,0.892,0,0.407,0,0,0.22,0,12,4,0,False,gbp_to_ngn,<0-30d,$500-1k,Low (0-0.3), High>0.8,0,1,0,0,0,0,0
2023-10-06 14:55:59.468549+00:00,us,usd,usd,web,207.76,204.39853862212942,3.67,1.0,False,us,False,0.956,enhanced,257,0.894,0,0.257,0,0,0.0,0,14,4,0,False,usd_to_usd,181-365d,$100-500, Very Critical (0.8-1.0), High>0.8,0,0,0,0,0,1,0
2023-10-06 17:34:36.468549+00:00,us,usd,ngn,web,219.33,215.78134133611692,4.47,1111.111111,False,us,False,0.304,standard,34,0.427,0,0.068,0,0,0.25,1,17,4,0,False,usd_to_ngn,31-90d,$100-500,(0.3-0.5),(0.3-0.5),0,0,1,0,0,0,0
2023-10-06 21:44:35.468549+00:00,uk,gbp,inr,mobile,170.4,208.62520199130878,-1.0,104.166667,True,uk,False,1.2,standard,4,-0.1,0,0.407,-1,0,0.0,0,21,4,0,False,gbp_to_inr,<0-30d,$100-500,,,0,1,0,0,0,1,1
2023-10-06 22:00:35.468549+00:00,us,usd,usd,atm,127.16,125.1026096033403,2.74,1.0,False,us,False,0.248,standard,263,0.522,0,0.223,0,0,0.0,0,22,4,0,False,usd_to_usd,181-365d,$100-500,Low (0-0.3),(0.5-0.7),0,0,0,0,0,0,0
2023-10-06 22:36:10.468549+00:00,us,usd,eur,web,119.21,117.28123695198329,3.13,0.925926,False,us,False,0.317,enhanced,367,0.939,0,0.176,0,0,0.0,0,22,4,0,False,usd_to_eur,> 1year,$100-500,(0.3-0.5), High>0.8,0,0,0,0,0,0,0
2023-10-07 00:22:25.468549+00:00,ca,cad,gbp,web,209.76,151.5736817245202,4.26,0.592,False,ca,False,0.299,standard,947,0.625,0,0.268,0,0,0.0,0,0,5,1,True,cad_to_gbp,> 1year,$100-500,Low (0-0.3),(0.5-0.7),0,0,0,0,0,0,0
2023-10-07 01:12:28.468549+00:00,us,usd,inr,web,138.1,135.86560542797494,3.41,83.333333,False,us,False,0.183,standard,298,0.336,0,0.166,0,0,0.0,0,1,5,1,True,usd_to_inr,181-365d,$100-500,Low (0-0.3),(0.3-0.5),0,0,0,0,0,0,0
2023-10-07 01:22:00.468549+00:00,us,usd,mxn,web,115.36,113.49352818371608,2.86,17.241379,False,us,False,0.649,standard,298,0.336,0,0.166,0,0,0.2,0,1,5,1,True,usd_to_mxn,181-365d,$100-500,(0.5-0.7),(0.3-0.5),0,0,0,0,0,0,0
2023-10-07 05:23:23.468549+00:00,us,usd,php,mobile,59.32,58.360229645093945,1.91,58.823529,False,us,False,0.269,enhanced,367,0.939,0,0.176,8,8,0.1,0,5,5,1,True,usd_to_php,> 1year,<$100,Low (0-0.3), High>0.8,1,0,0,1,0,0,0
2023-10-07 06:19:46.468549+00:00,us,usd,eur,mobile,-57.23,-56.304044885177454,9999.99,0.925926,True,us,False,1.2,enhanced,257,-0.1,0,0.257,-1,1,0.0,0,6,5,1,False,usd_to_eur,181-365d,,,,1,0,0,0,0,1,1
2023-10-07 09:45:37.468549+00:00,us,usd,php,atm,129.87,127.76876304801671,3.95,58.823529,False,uk,True,0.375,standard,298,0.336,0,0.166,0,0,0.1,0,9,5,1,False,usd_to_php,181-365d,$100-500,(0.3-0.5),(0.3-0.5),0,0,0,0,0,0,0
2023-10-07 13:40:06.468549+00:00,us,usd,ngn,mobile,323.88,318.63977035490603,6.09,1111.111111,False,us,False,0.48,standard,859,0.96,0,0.363,0,0,0.25,0,13,5,1,False,usd_to_ngn,> 1year,$100-500,(0.3-0.5), High>0.8,0,0,0,0,0,0,0
2023-10-07 14:54:16.468549+00:00,ca,cad,php,web,98.08,70.87312501688092,2.29,43.529412,False,ca,False,0.237,low,615,0.515,0,0.355,0,0,0.0,0,14,5,1,False,cad_to_php,> 1year,<$100,Low (0-0.3),(0.5-0.7),0,0,0,0,0,0,0
2023-10-07 16:45:13.468549+00:00,us,usd,eur,web,222.27,218.67377348643006,4.1,0.925926,False,us,False,0.701,standard,298,0.336,0,0.166,0,0,0.0,0,16,5,1,False,usd_to_eur,181-365d,$100-500, (0.7-0.8),(0.3-0.5),0,0,0,0,0,0,0
